fiber_no_support,poly_MonthlyCharges_service_adoption_score,total_charge_percentile,TotalCharges,MonthlyCharges,fiber_no_security,is_early_customer,has_fiber,charge_per_month,uses_electronic,paperless_no_auto,is_veteran_customer,is_loyal_customer,poly_service_adoption_score_charge_per_service,no_internet,is_low_charger,senior_month_to_month,service_adoption_pct,has_partner,has_auto_pay,is_one_year,Partner,young_family,service_adoption_score,PaperlessBilling,TechSupport,senior_alone,revenue_efficiency,has_family,trend_switch_carrier,OnlineSecurity,charge_above_median,SeniorCitizen,is_senior,has_dependents,is_single_service,Dependents,security_bundle,Churn_binary
0,207.29999999999998,0.6051398551753514,2093.9,69.1,0,0,0,67.54516129032258,0,0,0,0,51.824999999999996,0,0,0,0.5,0,1,0,0,0,3,1,1,1,1.0095949855351978,0,60.41,0,0,1,1,0,0,0,1,0
0,165.5,0.2565668039187846,417.75,82.75,0,1,1,69.625,1,1,0,0,55.166666666666664,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,1,0,1.0072332730560578,0,60.41,0,1,0,0,0,0,0,1,0
0,0.0,0.5558710776657674,1725.4,24.4,0,0,0,23.96388888888889,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,0.9953847928925812,1,60.41,0,0,0,0,0,1,0,0,0
0,55.25,0.5400397557858867,1620.2,55.25,0,0,0,54.00666666666667,1,1,0,0,27.625,0,0,0,0.16666666666666666,0,0,1,0,0,1,1,0,0,1.0105722750662716,0,60.41,0,0,0,0,0,1,0,1,0
0,122.7,0.7029674854465426,3169.55,61.35,0,0,0,59.80283018867925,0,0,0,1,40.9,0,0,0,0.3333333333333333,1,1,0,1,1,2,0,1,0,0.993215718225119,1,60.41,0,0,0,0,0,0,0,1,0
0,307.0,0.8526196223200341,5233.25,76.75,0,0,0,75.84420289855072,0,0,1,1,61.4,0,0,0,0.6666666666666666,0,1,1,0,0,4,0,0,0,1.0025383141762452,0,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.4043731364475366,967.85,19.4,0,0,0,20.592553191489362,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0833333333333335,1,60.41,0,0,0,0,1,1,1,0,0
0,54.75,0.26295612665057505,438.05,54.75,0,1,0,48.672222222222224,0,0,0,0,27.375,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.9978359908883827,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.5063183302569928,1421.9,19.7,0,0,0,19.478082191780825,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0017613075947585,1,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.222774385915093,323.15,19.9,0,0,0,17.952777777777776,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,0,0,0,0.9524020041261421,0,60.41,0,0,0,0,0,1,0,0,0
0,539.75,0.22057361919636517,318.6,107.95,0,1,1,79.65,1,1,0,0,89.95833333333334,0,0,0,0.8333333333333334,0,0,0,0,0,5,1,1,0,0.9807603509311991,0,60.41,0,1,0,0,0,0,0,2,0
1,167.6,0.14943915944909839,163.7,83.8,0,1,1,54.56666666666666,0,0,0,0,55.86666666666667,0,0,1,0.3333333333333333,0,1,0,0,0,2,1,0,1,0.9709371293001186,0,60.41,0,1,1,1,0,0,0,1,0
1,74.25,0.3228737753798097,639.65,74.25,0,1,1,63.964999999999996,0,0,0,0,37.125,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.9557713858797161,0,60.41,1,1,0,0,0,1,0,1,1
0,225.6,0.6816697430072413,2928.5,56.4,0,0,0,56.31730769230769,0,0,0,1,45.12,0,0,0,0.6666666666666666,0,1,1,0,0,4,1,0,0,1.0177590880656147,0,60.41,0,0,0,0,0,0,0,2,0
0,0.0,0.1158597188697998,100.35,20.1,0,1,0,14.335714285714285,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.8252467105263157,1,60.41,0,0,0,0,1,1,1,0,0
1,189.8,0.202896492971745,273.2,94.9,1,1,1,68.3,1,0,0,0,63.26666666666667,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,0,0,0.9562478123906193,1,60.41,0,1,0,0,0,0,0,0,0
1,188.4,0.5379809740167543,1608.15,94.2,1,0,1,89.34166666666667,1,1,0,0,62.800000000000004,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,0,1,1.0035883674488268,0,60.41,0,1,1,1,0,0,0,0,0
0,0.0,0.5114297884424251,1441.95,49.9,0,0,0,46.51451612903226,1,0,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0.9625834445927904,1,60.41,0,0,0,0,0,1,0,0,0
0,213.14999999999998,0.6106772682095698,2168.15,71.05,0,0,0,67.7546875,1,1,0,0,53.287499999999994,0,0,0,0.5,0,0,0,0,0,3,1,1,0,0.983935013954755,0,60.41,0,1,0,0,0,0,0,1,0
0,408.25,0.7377537980974017,3618.7,81.65,0,0,0,78.66739130434782,0,0,0,0,68.04166666666667,0,0,0,0.8333333333333334,0,1,0,0,0,5,0,1,0,0.9846132916128153,0,60.41,1,1,0,0,0,0,0,2,0
1,268.35,0.8810166122391027,5692.65,89.45,0,0,1,87.57923076923076,0,0,1,1,67.0875,0,0,0,0.5,1,1,1,1,1,3,0,0,0,0.9942104160117362,1,60.41,1,1,0,0,0,0,0,3,0
0,59.85,0.06304131762033224,59.85,59.85,0,1,0,29.925,1,1,0,0,29.925,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9835661462612982,0,60.41,0,0,0,0,0,1,0,0,1
1,0.0,0.07077949737327843,69.6,69.6,1,1,1,34.8,1,1,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0.9858356940509915,0,60.41,0,0,1,1,0,1,0,0,1
1,297.0,0.8994036632116995,5969.3,99.0,0,0,1,96.27903225806452,1,0,1,1,74.25,0,0,0,0.5,1,0,1,1,0,3,0,0,0,0.988294701986755,1,60.41,0,1,1,1,1,0,1,1,0
0,0.0,0.0008519096975720574,19.05,19.05,0,1,0,9.525,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9501246882793017,0,60.41,0,0,0,0,0,1,0,0,0
0,90.8,0.257134743717166,418.8,45.4,0,1,0,41.88,1,1,0,0,30.266666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,1.0224609375000002,0,60.41,0,0,0,0,0,0,0,0,1
0,686.7,0.9917648729234702,8100.55,114.45,0,0,1,110.96643835616439,0,0,1,1,98.10000000000001,0,0,0,1.0,1,1,0,1,1,6,0,1,0,0.98290945713107,1,60.41,1,1,0,0,1,0,1,3,0
0,0.0,0.004756495811443987,19.5,19.5,0,1,0,9.75,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9512195121951219,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.2185148374272327,313.45,44.25,0,1,0,39.18125,0,1,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,1.0086886564762672,1,60.41,0,0,0,0,0,1,0,0,0
0,271.65,0.9094136021581712,6130.95,90.55,0,0,1,91.50671641791044,0,0,1,1,67.9125,0,0,0,0.5,1,1,1,1,1,3,1,1,0,1.0257055861342077,1,60.41,0,1,0,0,0,0,0,2,0
1,0.0,0.07290927161720857,69.9,69.9,1,1,1,34.95,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9858956276445698,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.3501348857021156,745.3,20.4,0,0,0,18.178048780487803,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,0.9122399020807833,1,60.41,0,0,0,0,1,1,1,0,0
0,214.20000000000002,0.4577594774953855,1212.1,71.4,0,0,0,71.3,0,0,0,0,53.550000000000004,0,0,0,0.5,0,1,0,0,0,3,1,0,0,1.0600839601189433,0,60.41,0,1,0,0,0,0,0,2,0
1,174.3,0.15916512849637937,183.75,87.15,0,1,1,61.25,0,0,0,0,58.1,0,0,0,0.3333333333333333,0,1,0,0,0,2,1,0,0,1.0482030804335425,0,60.41,0,1,0,0,0,0,0,1,1
0,0.0,0.5351412750248473,1583.5,24.85,0,0,0,23.28676470588235,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,0.9505087187490621,1,60.41,0,0,0,0,0,1,0,0,0
1,522.25,0.7797813431776232,4162.05,104.45,0,0,1,99.09642857142858,0,0,0,0,87.04166666666667,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,0,0,0.9716583594999358,1,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.4381655544512282,1119.9,19.8,0,0,0,19.647368421052633,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,1.009100738871869,1,60.41,0,0,0,0,1,1,1,0,0
0,698.7,0.9893511287803493,8013.55,116.45,0,0,1,109.77465753424657,0,0,1,1,99.81428571428572,0,0,0,1.0,0,1,0,0,0,6,1,1,0,0.9556550671405062,0,60.41,1,1,0,0,0,0,0,3,0
1,84.75,0.19835297458469403,264.85,84.75,1,1,1,66.2125,0,0,0,0,42.375,0,0,0,0.16666666666666666,1,1,0,1,1,1,1,0,0,1.0376101860920668,1,60.41,0,1,0,0,1,1,1,0,1
0,0.0,0.43447394576174925,1102.4,20.05,0,0,0,20.043636363636367,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.017255698071422,1,60.41,0,0,0,0,0,1,0,0,0
0,553.75,0.891097543660372,5832.0,110.75,0,0,1,110.0377358490566,1,1,0,1,92.29166666666666,0,0,1,0.8333333333333334,0,0,0,0,0,5,1,1,1,1.0125,0,60.41,0,1,1,1,0,0,0,2,0
0,269.1,0.7894363197501065,4304.5,89.7,0,0,1,84.40196078431373,0,0,0,1,67.275,0,0,0,0.5,0,1,0,0,0,3,1,1,0,0.9595407935800268,0,60.41,0,1,0,0,0,0,0,1,0
0,179.9,0.45094419991480905,1178.4,89.95,1,0,1,78.56,1,1,0,0,59.96666666666667,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,1,0,0.9350154725065462,0,60.41,0,1,0,0,0,0,0,0,1
0,48.7,0.5061763453073974,1421.75,48.7,0,0,0,50.776785714285715,0,0,0,0,24.35,0,0,0,0.16666666666666666,1,1,1,1,1,1,0,0,0,1.0804392431035792,1,60.41,1,0,0,0,0,1,0,1,0
0,386.4,0.9449098395570069,6827.5,96.6,0,0,1,93.52739726027397,0,0,1,1,77.28,0,0,0,0.6666666666666666,1,1,0,1,0,4,1,1,0,0.981498519306518,1,60.41,1,1,1,1,0,0,0,3,0
0,297.2,0.8159875053244356,4698.05,74.3,0,0,0,74.57222222222222,0,0,1,1,59.44,0,0,0,0.6666666666666666,0,1,1,0,0,4,1,0,0,1.0196306102960329,0,60.41,1,1,0,0,0,0,0,2,0
0,108.6,0.32585545932131194,654.5,54.3,0,1,0,50.34615384615385,1,1,0,0,36.199999999999996,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,1,0,1.0029114311982839,0,60.41,0,0,0,0,0,0,0,1,0
0,299.4,0.7116285673718585,3268.05,74.85,0,0,0,72.62333333333333,0,0,0,0,59.879999999999995,0,0,0,0.6666666666666666,0,1,1,0,0,4,0,1,1,0.9920015784361342,0,60.41,0,1,1,1,0,0,0,1,0
0,159.9,0.7928439585403947,4362.05,79.95,0,0,1,79.31,0,0,0,1,53.300000000000004,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,1,0,1.0101313016696385,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.49609541388612804,1386.9,20.05,0,0,0,20.1,0,0,1,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1.016490765171504,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.25472099957404515,415.4,19.4,0,0,0,19.780952380952378,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1.067866323907455,0,60.41,0,0,0,0,0,1,0,0,0
0,54.9,0.6556864972312935,2614.1,54.9,0,0,0,51.25686274509804,0,0,0,1,27.45,0,0,0,0.16666666666666666,1,1,1,1,1,1,0,0,0,0.9519664967225054,1,60.41,0,0,0,0,1,1,1,1,0
0,0.0,0.5243504188556013,1513.6,24.45,0,0,0,25.65423728813559,0,0,0,1,0.0,1,1,0,0.0,0,1,0,0,0,0,1,0,0,1.066591501655979,0,60.41,0,0,0,0,0,1,0,0,0
1,179.3,0.7021155757489707,3161.6,89.65,0,0,1,87.82222222222222,0,0,0,0,59.76666666666667,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,0,0,1.0072799681401832,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.09654976572483316,80.95,45.4,0,1,0,26.983333333333334,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.8818082788671024,0,60.41,0,0,0,0,0,1,0,0,0
0,302.8,0.8139997160301008,4676.7,75.7,0,0,0,73.0734375,0,0,1,1,60.56,0,0,0,0.6666666666666666,1,0,0,1,1,4,0,1,0,0.9804196977002577,1,60.41,1,1,0,0,1,0,1,2,0
1,553.25,0.930853329547068,6526.65,110.65,0,0,1,110.62118644067796,0,0,0,1,92.20833333333333,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,0,0,1.0168180472681383,1,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.30895925031946614,583.3,20.55,0,0,0,20.832142857142856,0,1,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,1,0,0,1.0493838265719169,1,60.41,0,0,0,0,1,1,1,0,0
0,690.9000000000001,0.9911969331250887,8078.1,115.15,0,0,1,112.19583333333334,0,0,1,1,98.69999999999999,0,0,0,1.0,1,1,0,1,1,6,1,1,0,0.9879473867659738,1,60.41,1,1,0,0,0,0,0,3,0
0,117.1,0.7289507312224904,3503.5,58.55,0,0,0,54.7421875,0,0,1,1,39.03333333333333,0,0,0,0.3333333333333333,0,1,1,0,0,2,0,0,0,0.9495480601141031,0,60.41,0,0,0,0,0,0,0,1,0
1,279.75,0.9375266221780492,6669.45,93.25,0,0,1,92.63125,0,0,1,1,69.9375,0,0,0,0.5,1,1,0,1,1,3,1,0,0,1.0072035338090384,1,60.41,0,1,0,0,0,0,0,2,0
1,566.0,0.8152775805764589,4689.5,113.2,0,0,1,111.6547619047619,1,1,0,0,94.33333333333334,0,0,1,0.8333333333333334,0,0,0,0,0,5,1,0,1,1.0101891344621086,0,60.41,1,1,1,1,0,0,0,3,1
1,181.0,0.45548771830186,1201.15,90.5,1,0,1,85.79642857142858,1,1,0,0,60.333333333333336,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,0,1,1.0200849256900213,0,60.41,0,1,1,1,0,0,0,0,1
1,79.0,0.13609257418713616,143.65,79.0,1,1,1,47.88333333333333,1,0,0,0,39.5,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9034591194968554,0,60.41,0,1,0,0,0,1,0,0,1
0,0.0,0.47678546074116146,1292.65,19.35,0,0,0,18.734057971014494,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,0.9816600850546779,1,60.41,0,0,0,0,1,1,1,0,0
0,48.75,0.04884282266079795,48.75,48.75,0,1,0,24.375,0,1,0,0,24.375,0,0,0,0.16666666666666666,1,0,0,1,1,1,1,0,0,0.9798994974874372,1,60.41,1,0,0,0,1,1,1,1,0
0,545.25,0.9581144398693738,7108.2,109.05,0,0,1,107.7,1,1,1,1,90.875,0,0,0,0.8333333333333334,0,0,0,0,0,5,1,1,1,1.002673061325246,0,60.41,1,1,1,1,0,0,0,2,0
0,0.0,0.569785602726111,1802.55,25.0,0,0,0,24.692465753424656,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,0,0,1,0,0,1.0008606329816767,1,60.41,0,0,1,1,0,1,0,0,0
0,54.9,0.5226465994604572,1505.15,54.9,0,0,0,51.90172413793104,0,0,0,0,27.45,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,1,0,0.9785138473540502,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.5775947749538549,1859.1,24.75,0,0,0,25.46712328767123,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0426808749298935,1,60.41,0,0,0,0,1,1,1,0,0
1,273.45000000000005,0.15220786596620758,168.5,91.15,0,1,1,56.166666666666664,1,1,0,0,68.36250000000001,0,0,0,0.5,0,0,0,0,0,3,1,0,0,0.9192580469176214,0,60.41,1,1,0,0,0,0,0,2,0
0,0.0,0.24676984239670596,390.85,20.15,0,0,0,20.571052631578947,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,1,0,0,0,0,1.0746494363486392,1,60.41,0,0,0,0,1,1,1,0,1
1,417.4,0.9206304131762033,6339.45,104.35,0,0,1,103.92540983606557,1,1,1,1,83.47999999999999,0,0,0,0.6666666666666666,1,0,1,1,0,4,1,0,0,1.0123682529543276,1,60.41,0,1,1,1,0,0,0,2,0
0,132.1,0.5446542666477353,1652.4,66.05,0,0,0,61.2,1,1,0,0,44.03333333333333,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,1,1,0.9616481406040855,0,60.41,0,0,1,1,0,0,0,0,0
1,0.0,0.08015050404657106,71.65,71.65,1,1,1,35.825,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0.9862353750860289,1,60.41,0,1,0,0,1,1,1,0,1
0,0.0,0.0900184580434474,77.5,20.35,0,1,0,15.5,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9405339805825242,0,60.41,0,0,0,0,0,1,0,0,1
0,553.2,0.9237540820673009,6392.85,92.2,0,0,0,92.65,0,0,1,1,79.02857142857144,0,0,0,1.0,1,1,0,1,1,6,1,1,0,1.0194957420342552,1,60.41,1,1,0,0,1,0,1,3,0
0,252.75,0.7112026125230726,3264.5,84.25,0,0,1,83.7051282051282,0,0,0,0,63.1875,0,0,0,0.5,0,1,0,0,0,3,1,1,0,1.01935987509758,0,60.41,0,1,0,0,0,0,0,2,1
1,420.8,0.8093142126934545,4599.15,105.2,0,0,1,106.95697674418604,0,0,0,0,84.16,0,0,0,0.6666666666666666,1,1,1,1,0,4,1,0,0,1.0406729420283294,1,60.41,1,1,1,1,0,0,0,2,0
0,0.0,0.4422831179894931,1134.25,19.6,0,0,0,19.55603448275862,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,1.0143534251475586,1,60.41,0,0,0,0,0,1,0,0,0
0,30.4,0.5406786880590657,1621.35,30.4,0,0,0,29.479090909090907,1,0,0,1,15.2,0,1,0,0.16666666666666666,1,0,0,1,1,1,0,0,0,0.9870631924996957,1,60.41,0,0,0,0,0,1,0,1,0
1,78.1,0.39997160301008094,947.3,78.1,1,1,1,72.86923076923077,0,0,0,0,39.05,0,0,0,0.16666666666666666,0,1,0,0,0,1,0,0,0,1.0096994244297592,0,60.41,0,1,0,0,0,1,0,0,1
0,184.5,0.6653414738037768,2722.2,61.5,0,0,0,60.49333333333333,0,1,0,0,46.125,0,0,0,0.5,1,0,1,1,1,3,1,0,0,1.0056150720354635,1,60.41,1,0,0,0,0,0,0,3,0
0,208.20000000000002,0.6937384637228454,3058.3,69.4,0,0,0,71.12325581395349,0,0,0,0,52.050000000000004,0,0,0,0.5,1,1,0,1,1,3,1,0,0,1.0488716647232321,1,60.41,1,0,0,0,1,0,1,2,0
0,0.0,0.5633962799943206,1769.6,24.75,0,0,0,24.241095890410957,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,0.9924845765563656,1,60.41,0,0,0,0,1,1,1,0,0
0,546.3,0.9173647593355104,6293.75,91.05,0,0,0,87.41319444444444,0,0,1,1,78.04285714285714,0,0,0,1.0,1,0,0,1,1,6,0,1,0,0.9734284012961001,1,60.41,1,1,0,0,1,0,1,3,0
1,179.3,0.5624023853471533,1761.05,89.65,0,0,1,88.0525,0,0,0,0,59.76666666666667,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,0,0,1.0332678147094199,1,60.41,0,1,0,0,0,0,0,1,1
0,220.95000000000002,0.543447394576175,1642.75,73.65,0,0,0,68.44791666666667,0,0,0,0,55.237500000000004,0,0,0,0.5,1,1,0,1,1,3,1,1,0,0.9692026313460573,1,60.41,0,1,0,0,0,0,0,0,0
0,0.0,0.3075394008235127,578.5,19.4,0,0,0,18.661290322580644,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0.9922813036020584,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.401675422405225,954.9,26.2,0,0,0,26.525,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,0,0,0,1.0401960784313726,0,60.41,0,0,0,0,0,1,0,0,0
1,296.1,0.4056510009938947,973.25,98.7,0,1,1,88.47727272727273,1,1,0,0,74.025,0,0,0,0.5,0,0,0,0,0,3,1,0,0,0.9850708502024291,0,60.41,1,1,0,0,0,0,0,1,1
0,0.0,0.0370580718443845,43.85,43.85,0,1,0,21.925,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0.9777034559643255,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.5188130058213829,1490.4,69.7,1,0,1,64.8,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9713242961418144,0,60.41,0,0,0,0,0,1,0,0,0
0,115.64999999999999,0.2055942070140565,280.0,38.55,0,1,0,35.0,0,0,0,0,28.912499999999998,0,0,0,0.5,1,0,0,1,1,3,0,0,0,1.033782536459295,1,60.41,1,0,0,0,1,0,1,3,0
0,265.5,0.5837001277864546,1901.25,53.1,0,0,0,51.38513513513514,0,1,0,0,44.25,0,0,0,0.8333333333333334,0,0,0,0,0,5,1,1,0,0.9940656697689009,0,60.41,1,0,0,0,0,0,0,3,0
0,0.0,0.3431776231719438,716.4,20.65,0,0,0,20.468571428571426,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.018916228132556,1,60.41,0,0,0,0,1,1,1,0,0
0,193.35000000000002,0.8168394150220076,4720.0,64.45,0,0,0,64.65753424657534,0,0,1,1,48.337500000000006,0,0,0,0.5,1,1,0,1,1,3,0,0,0,1.016934545611238,1,60.41,1,0,0,0,1,0,1,3,0
0,0.0,0.3961380093710067,930.95,25.1,0,0,0,25.160810810810812,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0291288967499448,1,60.41,0,0,0,0,1,1,1,0,0
1,76.35,0.08895357092148232,76.35,76.35,0,1,1,38.175,1,0,0,0,38.175,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9870717517776342,0,60.41,0,1,0,0,0,1,0,1,1
1,79.15,0.5484878602868096,1676.95,79.15,0,0,1,69.87291666666667,1,1,0,0,39.575,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9206675999890197,0,60.41,0,1,0,0,0,1,0,1,1
1,85.0,0.6586681811727957,2642.05,85.0,1,0,1,80.06212121212121,1,1,0,0,42.5,0,0,1,0.16666666666666666,1,0,0,1,0,1,1,0,0,0.9709849320102903,1,60.41,0,1,1,1,0,1,0,0,1
0,380.6,0.9429220502626722,6770.85,95.15,0,0,1,94.03958333333334,0,0,1,1,76.12,0,0,0,0.6666666666666666,1,1,1,1,1,4,1,1,0,1.0021016332058046,1,60.41,1,1,0,0,1,0,1,3,0
1,79.35,0.5737611813147806,1835.3,79.35,0,0,1,76.47083333333333,0,1,0,0,39.675,0,0,1,0.16666666666666666,0,0,0,0,0,1,1,0,1,1.0050655787081406,0,60.41,0,1,1,1,0,1,0,1,0
1,289.95000000000005,0.5355672298736334,1588.25,96.65,0,0,1,88.23611111111111,0,0,0,0,72.48750000000001,0,0,0,0.5,1,1,1,1,1,3,1,0,0,0.9660594264164714,1,60.41,0,1,0,0,0,0,0,1,0
0,302.0,0.08760471390032656,75.5,75.5,0,1,0,37.75,1,1,0,0,60.4,0,0,0,0.6666666666666666,0,0,0,0,0,4,1,1,0,0.9869281045751634,0,60.41,0,1,0,0,0,0,0,1,0
0,0.0,0.19551327559278717,258.35,19.7,0,1,0,19.873076923076926,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0882476832350465,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.5220786596620758,1502.25,20.5,0,0,0,20.578767123287673,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0170954637779281,1,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.0017748118699417862,19.2,19.2,0,1,0,9.6,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9504950495049505,0,60.41,0,0,0,0,0,1,0,0,0
1,295.04999999999995,0.95030526764163,6929.4,98.35,0,0,1,94.92328767123287,0,0,1,1,73.76249999999999,0,0,0,0.5,1,1,0,1,0,3,0,0,0,0.9784247832594392,1,60.41,0,1,1,1,0,0,0,1,0
1,0.0,0.7986653414738037,4453.3,74.35,1,0,1,73.00491803278689,0,0,1,1,0.0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,0.9980502017032721,1,60.41,0,1,0,0,1,1,1,0,0
0,205.4,0.7092148232287377,3244.4,51.35,0,0,0,52.329032258064515,0,0,1,1,41.08,0,0,0,0.6666666666666666,1,1,0,1,1,4,0,1,0,1.0354413008441445,1,60.41,0,0,0,0,1,0,1,2,0
0,0.0,0.22305835581428368,323.45,45.65,0,1,0,46.207142857142856,0,0,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,1.1766096762459077,1,60.41,0,0,0,0,0,1,0,0,0
1,85.3,0.6614368876899048,2661.1,85.3,1,0,1,80.63939393939394,1,0,0,0,42.65,0,0,1,0.16666666666666666,1,0,0,1,0,1,0,0,0,0.9745477184501574,1,60.41,0,1,1,1,0,1,0,0,1
1,86.55,0.6642055942070141,2697.4,86.55,1,0,1,84.29375,0,0,0,0,43.275,0,0,0,0.16666666666666666,0,1,0,0,1,1,1,0,0,1.0049738268661166,1,60.41,0,1,0,0,1,1,1,0,1
1,73.85,0.5078801647025415,1424.5,73.85,0,0,1,71.225,0,0,0,0,36.925,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,1.0144927536231885,0,60.41,0,1,0,0,0,1,0,1,1
0,0.0,0.5019167968195372,1401.15,20.3,0,0,0,19.193835616438356,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,0.9579857787501709,1,60.41,0,0,0,0,1,1,1,0,0
0,54.2,0.5581428368592929,1739.6,54.2,0,0,0,52.71515151515151,1,1,0,0,27.1,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.0024201913103605,0,60.41,0,0,0,0,0,1,0,1,0
1,181.3,0.8966349566945904,5931.0,90.65,0,0,1,89.86363636363636,1,1,1,1,60.43333333333334,0,0,0,0.3333333333333333,1,0,0,1,1,2,1,0,0,1.006405633563823,1,60.41,0,1,0,0,0,0,0,1,0
0,152.7,0.6287093568081783,2333.85,50.9,0,0,0,50.73586956521739,0,0,0,0,38.175,0,0,0,0.5,1,1,0,1,1,3,1,0,0,1.0184813440977525,1,60.41,1,0,0,0,1,0,1,1,0
0,0.0,0.40068152775805765,949.85,25.05,0,0,0,22.08953488372093,1,0,0,0,0.0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,0.9019561295223625,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.30540962657958254,572.45,74.85,1,1,1,63.60555555555556,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9544014671557187,0,60.41,0,1,0,0,0,1,0,0,0
