customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charge_per_month,charge_to_monthly_ratio,monthly_charge_percentile,total_charge_percentile,is_high_charger,is_low_charger,charge_above_median,monthly_to_total_ratio,expected_lifetime_value,actual_vs_expected_clv,charge_trend,revenue_efficiency,tenure_squared,tenure_log,is_new_customer,is_early_customer,is_loyal_customer,is_veteran_customer,tenure_bucket,months_remaining_1yr,months_remaining_2yr,contract_age_ratio,service_adoption_score,service_adoption_pct,is_single_service,is_full_service,security_bundle,entertainment_bundle,support_bundle,has_any_security,has_entertainment,services_per_dollar,charge_per_service,is_month_to_month,is_one_year,is_two_year,has_auto_pay,uses_electronic,uses_mailed_check,paperless_no_auto,contract_risk_score,has_fiber,has_dsl,no_internet,fiber_no_security,fiber_no_support,fiber_high_charge,is_senior,has_partner,has_dependents,has_family,senior_alone,young_family,senior_month_to_month,base_risk_score,advanced_risk_score,clv_at_risk,poly_tenure_MonthlyCharges,poly_tenure_service_adoption_score,poly_tenure_base_risk_score,poly_tenure_charge_per_service,poly_MonthlyCharges_service_adoption_score,poly_MonthlyCharges_base_risk_score,poly_MonthlyCharges_charge_per_service,poly_service_adoption_score_base_risk_score,poly_service_adoption_score_charge_per_service,poly_base_risk_score_charge_per_service,macro_gdp_growth,macro_inflation,macro_unemployment,macro_gni_per_capita,trend_churn_intent,trend_switch_carrier,trend_churn_velocity,macro_telecom_sector,macro_stress_index,macro_consumer_pressure
5760-WRAHC,Female,1,0,0,22,1,No,DSL,1,0,1,1,0,1,Month-to-month,1,Mailed check,69.75,1545.4,No,0,67.19130434782609,0.9627160878367856,0.4845236404941076,0.5294618770410336,0,0,0,0.04510475944128298,1674.0,0.9226268656716419,1.022857689364958,1.0064474112666884,484,3.1354942159291497,0,0,0,0,3.0,0,2,0.9166666666666666,4,0.6666666666666666,0,0,2,1,2,1,1,0.05653710247349823,13.95,1,0,0,0,0,1,1,5,0,1,0,0,0,0,1,0,0,0,1,0,1,4,6.5,544.05,1534.5,88.0,88.0,306.9,279.0,279.0,973.0124999999999,16.0,55.8,55.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8847-GEOOQ,Male,0,1,0,60,0,No phone service,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),60.2,3582.4,No,0,58.72786885245902,0.9752804094522487,0.41615788726395003,0.7356240238534716,0,0,0,0.016799687447675394,1444.8000000000002,2.4777977590261444,1.0079047043969918,0.9915305840022143,3600,4.110873864173311,0,0,1,1,5.0,0,0,2.5,5,0.8333333333333334,0,0,2,2,2,1,1,0.08169934640522876,10.033333333333333,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,3,3.0,216.72000000000003,3612.0,300.0,180.0,602.0,301.0,180.60000000000002,604.0066666666667,15.0,50.166666666666664,30.1,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0256-LTHVJ,Female,0,1,1,28,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.05,2227.1,Yes,1,76.79655172413793,0.9471177358651045,0.6458185432344171,0.6184864404373136,0,0,1,0.03637628472689736,1945.1999999999998,1.14433254547323,1.0418199547892382,0.9809284707540521,784,3.367295829986474,0,0,0,0,4.0,0,0,1.1666666666666667,1,0.16666666666666666,1,0,0,1,0,0,1,0.01218769043266301,40.525,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,1,1,1,0,1,0,6,9.0,875.3399999999999,2269.4,28.0,168.0,1134.7,81.05,486.29999999999995,3284.55125,6.0,40.525,243.14999999999998,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4785-FCIFB,Female,0,1,0,61,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,24.4,1417.9,No,0,22.86935483870968,0.936649491346281,0.18017890103649012,0.5058923754082068,0,1,0,0.017196419761787297,585.5999999999999,2.4171496760995574,1.022231231839989,0.9519940915805024,3721,4.127134385045092,0,0,1,1,5.0,0,0,2.5416666666666665,0,0.0,1,0,0,0,0,0,0,0.0,24.4,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,3,3.0,87.83999999999999,1488.3999999999999,0.0,183.0,1488.3999999999999,0.0,73.19999999999999,595.3599999999999,0.0,0.0,73.19999999999999,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8313-NDOIA,Female,0,0,0,24,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.15,2494.65,No,0,99.786,0.9577310682407141,0.9138151355956269,0.644327701263666,1,0,1,0.041732614749664415,2499.6000000000004,0.9976205710629448,1.0333776516579685,0.9976205710629448,576,3.2188758248682006,0,0,0,0,3.0,0,0,1.0,4,0.6666666666666666,0,0,2,2,1,1,1,0.038040893961008085,20.830000000000002,1,0,0,0,1,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,5,7.5,937.3500000000001,2499.6000000000004,96.0,120.0,499.9200000000001,416.6,520.75,2169.4445000000005,20.0,83.32000000000001,104.15,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5149-CUZUJ,Male,0,1,1,28,1,No,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,2768.35,No,0,95.4603448275862,1.0271789543987235,0.7847508164134602,0.6693170523924464,1,0,1,0.033545777890118623,2229.6000000000004,1.2410786335515105,0.963090067385204,1.0638498193835983,784,3.367295829986474,0,0,0,0,4.0,0,0,1.1666666666666667,4,0.6666666666666666,0,0,2,1,2,1,1,0.042598509052183174,18.580000000000002,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2.5,278.70000000000005,2601.2000000000003,112.0,28.0,520.24,371.6,92.9,1726.0820000000003,4.0,74.32000000000001,18.580000000000002,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0942-KOWSM,Female,0,1,1,30,1,No,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),80.8,2369.3,No,0,76.42903225806452,0.9455263788011814,0.6399971603010081,0.6325429504472526,0,0,1,0.03408851200270008,1939.1999999999998,1.2211627667250802,1.0435362246385866,0.9770309278350516,900,3.4339872044851463,0,0,0,0,4.0,0,0,1.25,5,0.8333333333333334,0,0,2,2,2,1,1,0.06112469437652812,13.466666666666667,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.0,2424.0,150.0,0.0,404.0,404.0,0.0,1088.1066666666666,0.0,67.33333333333333,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4237-CLSMM,Male,0,1,0,2,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,38.0,No,0,12.666666666666666,0.6229508196721312,0.09016044299304274,0.033508448104500925,0,1,0,0.5128205128205128,480.0,0.079002079002079,1.4634146341463414,0.926829268292683,4,1.0986122886681098,1,1,0,0,1.0,10,22,0.08333333333333333,0,0.0,1,0,0,0,0,0,0,0.0,20.0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,1,0,1,0,8,8.0,192.0,40.0,0.0,16.0,40.0,0.0,160.0,400.0,0.0,0.0,160.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1452-VOQCH,Male,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,75.1,No,0,37.55,0.4966931216931217,0.5584268067584836,0.08611387192957547,0,0,1,0.9868593955321945,1802.3999999999999,0.04164356216036376,1.9481193255512321,0.9868593955321945,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,75.1,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,8,11.0,991.3199999999999,75.1,0.0,8.0,75.1,0.0,600.8,5640.009999999999,0.0,0.0,600.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4719-UMSIY,Male,0,0,1,6,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,100.9,No,0,14.414285714285715,0.7282569469505595,0.04813289791282124,0.11628567371858584,0,1,0,0.19283611383709517,471.59999999999997,0.21349978840457048,1.2747914735866541,0.8486122792262406,36,1.9459101490553132,1,1,0,0,1.0,6,18,0.25,0,0.0,1,0,0,0,0,0,0,0.0,19.65,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,1,0,1,0,8,8.0,188.64,117.89999999999999,0.0,48.0,117.89999999999999,0.0,157.2,386.12249999999995,0.0,0.0,157.2,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6614-VBEGU,Female,0,1,0,24,1,No,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),69.45,1614.05,No,0,64.562,0.9290833213412002,0.47699843816555443,0.5388328837143262,0,0,0,0.04300176465124919,1666.8000000000002,0.9677719150977334,1.0593026448247462,0.9677719150977334,576,3.2188758248682006,0,0,0,0,3.0,0,0,1.0,3,0.5,0,0,1,2,0,1,1,0.042583392476934,17.3625,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,3,3.0,250.02000000000004,1666.8000000000002,72.0,72.0,416.70000000000005,208.35000000000002,208.35000000000002,1205.8256250000002,9.0,52.087500000000006,52.087500000000006,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0880-TKATG,Male,0,1,1,4,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,101.15,385.9,Yes,1,77.17999999999999,0.7615194869264923,0.8901036490132046,0.2449240380519665,1,0,1,0.26143706384078574,2427.6000000000004,0.1588981306102281,1.29380915835252,0.951429980276134,16,1.6094379124341003,1,1,0,0,1.0,8,20,0.16666666666666666,3,0.5,0,0,1,2,1,1,1,0.02936857562408223,25.2875,1,0,0,0,1,0,0,5,1,0,0,0,1,1,0,1,1,1,0,1,0,7,8.5,1031.73,404.6,12.0,28.0,101.15,303.45000000000005,708.0500000000001,2557.8306250000005,21.0,75.86250000000001,177.01250000000002,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3811-VBYBZ,Male,0,0,0,7,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.8,673.25,Yes,1,84.15625,0.8421941456092069,0.8685219366747124,0.331676842254721,1,0,1,0.14801631442343344,2395.2,0.2809656956848343,1.1719633027522935,0.9623356203544883,49,2.0794415416798357,0,1,0,0,2.0,5,17,0.2916666666666667,3,0.5,0,0,1,2,0,1,1,0.029761904761904764,24.95,1,0,0,0,1,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,5,7.5,898.2,698.6,21.0,35.0,174.65,299.4,499.0,2490.0099999999998,15.0,74.85,124.75,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1480-BKXGA,Male,1,1,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,8404.9,No,0,115.13561643835617,0.992003682437018,0.995456481612949,0.9971603010080932,1,0,1,0.0138057792740813,2785.2,3.016617615390137,0.9992627891341016,1.005779862623555,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,6,1.0,0,1,3,2,2,1,1,0.05126014523707817,16.57857142857143,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2.5,348.15,8355.6,432.0,72.0,1193.6571428571428,696.3,116.05,1923.9432142857142,6.0,99.47142857142858,16.57857142857143,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2996-XAUVF,Male,0,0,0,70,0,No phone service,DSL,0,0,0,1,0,1,Two year,1,Mailed check,40.05,2799.75,No,0,39.433098591549296,0.9842505844509677,0.2612523072554309,0.6714468266363766,0,0,0,0.014299741140765865,961.1999999999999,2.9097381001870715,0.9905251240964904,0.9983062934569442,4900,4.2626798770413155,0,0,1,1,5.0,0,0,2.9166666666666665,2,0.3333333333333333,0,0,0,1,1,0,1,0.048721071863581,13.35,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,96.11999999999999,2803.5,140.0,70.0,934.5,80.1,40.05,534.6674999999999,2.0,26.7,13.35,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9076-AXYIK,Male,1,1,0,64,1,Yes,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,102.1,6538.45,No,0,100.59153846153846,0.9850772128060263,0.8976288513417577,0.9312792843958541,1,0,1,0.015612933809418222,2450.3999999999996,2.6672309700579264,1.0050049595287311,1.0004666891085474,4096,4.174387269895637,0,0,1,1,5.0,0,0,2.6666666666666665,4,0.6666666666666666,0,0,1,2,2,1,1,0.038797284190106696,20.419999999999998,0,0,1,0,1,0,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,2,3.5,428.8199999999999,6534.4,256.0,128.0,1306.8799999999999,408.4,204.2,2084.8819999999996,8.0,81.67999999999999,40.839999999999996,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5968-XQIVE,Male,0,1,1,72,1,Yes,Fiber optic,0,1,0,0,1,0,One year,1,Electronic check,89.7,6588.95,No,0,90.2595890410959,1.0060848055458,0.7458469402243362,0.9338350134885702,0,0,1,0.01361163590012064,2152.8,3.059220911876683,0.9829104091144485,1.0200560423568752,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,2,0.3333333333333333,0,0,1,1,0,1,1,0.022050716648291068,29.900000000000002,0,1,0,0,1,0,1,2,1,0,0,0,1,0,0,1,1,1,0,1,0,1,2.0,215.28000000000003,6458.400000000001,144.0,72.0,2152.8,179.4,89.7,2682.03,2.0,59.800000000000004,29.900000000000002,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8896-RAZCR,Female,0,0,1,44,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,868.1,No,0,19.29111111111111,0.9683212493028446,0.07773675990345023,0.3819395144114724,0,1,0,0.022897250028765387,477.59999999999997,1.8138320100292522,0.9807250027379257,0.9903034451289072,1936,3.8066624897703196,0,0,0,0,4.0,0,0,1.8333333333333333,0,0.0,1,0,0,0,0,0,0,0.0,19.9,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,3,3.0,71.64,875.5999999999999,0.0,132.0,875.5999999999999,0.0,59.699999999999996,396.00999999999993,0.0,0.0,59.699999999999996,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4640-UHDOS,Female,0,1,1,13,1,No,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,55.95,734.35,Yes,1,52.45357142857143,0.9363126354711206,0.3869089876473094,0.3468692318614227,0,0,0,0.076086217447474,1342.8000000000002,0.5464726893883017,1.046702746041291,1.008237797762065,169,2.6390573296152584,0,0,0,0,3.0,0,11,0.5416666666666666,1,0.16666666666666666,1,0,0,1,0,0,1,0.01755926251097454,27.975,1,0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,1,1,0,1,0,6,6.0,402.84000000000003,727.35,13.0,78.0,363.675,55.95,335.70000000000005,1565.20125,6.0,27.975,167.85000000000002,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4933-IKULF,Female,1,0,0,17,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,330.6,No,0,18.366666666666667,0.8870405151596459,0.1529177907141843,0.22561408490699986,0,1,0,0.06227382388419782,495.59999999999997,0.6657269432138543,1.0662650602409638,0.9390711546655307,289,2.8903717578961645,0,0,0,0,3.0,0,7,0.7083333333333334,0,0.0,1,0,0,0,0,0,0,0.0,20.65,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,3,3.0,74.34,351.04999999999995,0.0,51.0,351.04999999999995,0.0,61.949999999999996,426.42249999999996,0.0,0.0,61.949999999999996,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3583-EKAPL,Male,0,0,0,1,1,No,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.0,55.0,Yes,1,27.5,0.4954954954954955,0.3729234701121681,0.05871077665767429,0,0,0,0.9821428571428571,1320.0,0.041635124905374715,1.9298245614035088,0.9821428571428571,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,1,0.16666666666666666,1,0,0,1,0,0,1,0.017857142857142856,27.5,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9.0,594.0,55.0,1.0,8.0,27.5,55.0,440.0,1512.5,8.0,27.5,220.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1304-BCCFO,Male,0,1,0,9,1,No,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,70.05,564.4,No,0,56.44,0.8045616535994298,0.49190685787306543,0.3032798523356524,0,0,0,0.12389458790237,1681.1999999999998,0.3355130186660326,1.219533426183844,0.8938158207300658,81,2.302585092994046,0,1,0,0,2.0,3,15,0.375,3,0.5,0,0,1,2,1,1,1,0.0422237860661506,17.5125,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,1,0,1,0,1,0,4,5.0,420.3,630.4499999999999,27.0,36.0,157.61249999999998,210.14999999999998,280.2,1226.750625,12.0,52.537499999999994,70.05,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4104-PVRPS,Male,0,1,0,24,1,No,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,53.6,1315.35,No,0,52.614,0.9808724832214765,0.35240664489564105,0.48189691892659375,0,0,0,0.04071865385345843,1286.4,1.0217104241106103,0.9997388741746559,1.0217104241106103,576,3.2188758248682006,0,0,0,0,3.0,0,0,1.0,2,0.3333333333333333,0,0,1,0,1,1,0,0.03663003663003663,17.866666666666667,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,1,0,1,0,1,0,4,4.0,257.28000000000003,1286.4,48.0,96.0,428.8,107.2,214.4,957.6533333333334,8.0,35.733333333333334,71.46666666666667,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9399-APLBT,Female,0,1,1,1,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,Yes,1,37.35,0.4966755319148936,0.5487718301860003,0.08497799233281272,0,0,1,0.9867899603698811,1792.8000000000002,0.04164343851042479,1.9478487614080835,0.9867899603698811,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,1,0.16666666666666666,1,0,1,0,0,1,0,0.01321003963011889,37.35,1,0,0,0,1,0,1,5,1,0,0,0,1,0,0,1,1,1,0,1,0,8,9.0,806.76,74.7,1.0,8.0,37.35,74.7,597.6,2790.045,8.0,37.35,298.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2359-KMGLI,Male,0,0,0,24,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1861.5,Yes,1,74.46,0.9273882177107984,0.6262956126650575,0.5781627147522362,0,0,1,0.04308724832214765,1926.0,0.9660093409444733,1.0634773389875432,0.9660093409444733,576,3.2188758248682006,0,0,0,0,3.0,0,0,1.0,1,0.16666666666666666,1,0,1,0,0,1,0,0.012307692307692308,40.125,1,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,6,7.0,674.1,1926.0,24.0,144.0,963.0,80.25,481.5,3220.03125,6.0,40.125,240.75,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3780-DDGSE,Male,1,1,1,35,1,No,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,76.05,2747.2,No,0,76.3111111111111,1.0030670366583905,0.5773108050546643,0.667471248047707,0,0,1,0.027672658467360455,1825.1999999999998,1.5043259226809769,0.9836878413337167,1.031715331893719,1225,3.58351893845611,0,0,0,0,4.0,0,0,1.4583333333333333,4,0.6666666666666666,0,0,1,2,1,1,1,0.05191434133679429,15.209999999999999,1,0,0,0,1,0,1,5,0,1,0,0,0,0,1,1,1,1,0,0,1,4,6.5,593.1899999999999,2661.75,140.0,140.0,532.35,304.2,304.2,1156.7205,16.0,60.839999999999996,60.839999999999996,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4431-EDMIQ,Female,0,1,1,7,1,No,DSL,1,1,1,1,1,0,Month-to-month,1,Electronic check,75.7,554.05,No,0,69.25625,0.9133696010550609,0.5718443844952436,0.30086610819253157,0,0,1,0.13638410953968114,1816.8000000000002,0.30479150621630535,1.0774842095898942,1.0436051987191561,49,2.0794415416798357,0,1,0,0,2.0,5,17,0.2916666666666667,5,0.8333333333333334,0,0,3,1,2,1,1,0.0651890482398957,12.616666666666667,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,1,1,1,0,1,0,4,5.0,454.2,529.9,35.0,28.0,88.31666666666666,378.5,302.8,955.0816666666667,20.0,63.083333333333336,50.46666666666667,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0306-JAELE,Male,0,0,0,5,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.4,Yes,1,75.56666666666666,0.7849722991689752,0.8330966917506745,0.267925599886412,1,0,1,0.21148767605633803,2306.3999999999996,0.1964982231082604,1.2551153678711362,0.9416407061266874,25,1.791759469228055,1,1,0,0,1.0,7,19,0.20833333333333334,3,0.5,0,0,0,2,1,0,1,0.030895983522142123,24.025,1,0,0,0,1,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,7,11.5,1326.1799999999998,480.5,15.0,35.0,120.125,288.29999999999995,672.6999999999999,2308.8025,21.0,72.07499999999999,168.17499999999998,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6227-HWPWX,Female,0,0,1,15,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.0,994.8,Yes,1,62.175,0.9002714932126696,0.46911827346301294,0.40934260968337355,0,0,0,0.06929102229363326,1656.0,0.6003621001810501,1.0922041946972696,0.9602316602316602,225,2.772588722239781,0,0,0,0,3.0,0,9,0.625,0,0.0,1,0,0,0,0,0,0,0.0,69.0,1,0,0,1,0,0,0,3,1,0,0,1,1,0,0,0,1,1,0,1,0,5,7.0,579.6,1035.0,0.0,75.0,1035.0,0.0,345.0,4761.0,0.0,0.0,345.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0486-LGCCH,Male,0,1,1,11,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,225.75,No,0,18.8125,0.9533361486486487,0.04813289791282124,0.17961096123810877,0,1,0,0.08665931642778389,471.59999999999997,0.4776766821836649,0.9917981072555204,1.0396039603960396,121,2.4849066497880004,0,1,0,0,2.0,1,13,0.4583333333333333,0,0.0,1,0,0,0,0,0,0,0.0,19.65,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,3,3.0,70.74,216.14999999999998,0.0,33.0,216.14999999999998,0.0,58.949999999999996,386.12249999999995,0.0,0.0,58.949999999999996,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0447-BEMNG,Female,0,1,0,48,0,No phone service,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,Yes,1,43.775510204081634,0.9659116494798938,0.2931279284395854,0.609115433764021,0,0,0,0.021109040074557314,1087.1999999999998,1.9711450101084362,1.0117137648131267,0.9860255585179739,2304,3.8918202981106265,0,0,1,0,4.0,0,0,2.0,3,0.5,0,0,2,1,1,1,1,0.06479481641468683,11.325,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,3,3.0,163.07999999999998,2174.3999999999996,144.0,144.0,543.5999999999999,135.89999999999998,135.89999999999998,513.0224999999999,9.0,33.974999999999994,33.974999999999994,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4612-SSVHJ,Female,1,0,0,20,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.45,1671.6,No,0,79.6,0.9767156504718221,0.6502200766718728,0.5473519806900469,0,0,1,0.048696639961736225,1954.8000000000002,0.8546886184681459,1.0105459057071962,1.025521472392638,400,3.044522437723423,0,0,0,0,3.0,0,4,0.8333333333333334,1,0.16666666666666666,1,0,0,1,0,0,1,0.01212856276531231,40.725,1,0,0,0,1,0,1,5,1,0,0,1,1,0,1,0,0,0,1,0,1,6,10.5,1026.27,1629.0,20.0,120.0,814.5,81.45,488.70000000000005,3317.0512500000004,6.0,40.725,244.35000000000002,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5168-MQQCA,Female,0,1,0,72,1,Yes,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,8003.8,No,0,109.64109589041097,1.0103894464432241,0.9572625301718017,0.9890671588811586,1,0,1,0.013554367379572257,2604.0,3.0724760076775435,0.9806482765451663,1.0244208370664278,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,5,0.8333333333333334,0,0,2,2,2,1,1,0.045662100456621,18.083333333333332,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2.5,325.5,7812.0,360.0,72.0,1302.0,542.5,108.5,1962.0416666666665,5.0,90.41666666666666,18.083333333333332,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5949-XIKAE,Female,0,1,1,8,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,680.05,Yes,1,75.5611111111111,0.903180822099741,0.6630697146102513,0.33409058639784184,0,0,1,0.1226782174583364,2005.1999999999998,0.3389741800418702,1.0912851026775996,1.0159097699432327,64,2.1972245773362196,0,1,0,0,2.0,4,16,0.3333333333333333,2,0.3333333333333333,0,0,1,1,0,1,1,0.02365464222353637,27.849999999999998,1,0,0,0,1,0,1,5,1,0,0,0,1,0,0,1,1,1,0,1,0,4,5.0,501.3,668.4,16.0,32.0,222.79999999999998,167.1,334.2,2326.8675,8.0,55.699999999999996,111.39999999999999,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7971-HLVXI,Male,0,1,1,72,1,Yes,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card (automatic),84.5,6130.85,No,0,83.98424657534247,0.9937353108031446,0.6776941644185717,0.9092716172085759,0,0,1,0.013780506698630918,2028.0,3.0216116313454906,0.9943019254172811,1.0075349219391947,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,1,0.16666666666666666,1,0,0,1,0,0,1,0.011695906432748537,42.25,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,2,4.0,405.6,6084.0,72.0,144.0,3042.0,84.5,169.0,3570.125,2.0,42.25,84.5,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
