tenure,Churn_binary,MonthlyCharges,Contract,InternetService,is_month_to_month,is_new_customer,is_high_charger,service_adoption_score,base_risk_score,advanced_risk_score,has_fiber,fiber_no_security,charge_per_service
38,0,20.4,Two year,No,0,0,0,0,2,2.0,0,0,20.4
1,1,45.3,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,45.3
67,1,104.1,One year,Fiber optic,0,0,1,4,2,3.5,1,0,20.82
52,0,75.4,One year,DSL,0,0,0,4,1,2.0,0,0,15.080000000000002
62,0,108.15,Two year,Fiber optic,0,0,1,6,2,3.5,1,0,15.450000000000001
16,0,86.25,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,28.75
5,1,81.0,Month-to-month,Fiber optic,1,1,0,1,8,10.5,1,0,40.5
12,0,95.7,One year,Fiber optic,0,0,1,3,2,3.5,1,0,23.925
72,0,116.85,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.692857142857143
71,0,105.75,One year,Fiber optic,0,0,1,4,1,2.5,1,0,21.15
24,0,20.15,One year,No,0,0,0,0,3,3.0,0,0,20.15
15,0,19.6,Two year,No,0,0,0,0,3,3.0,0,0,19.6
67,1,90.6,One year,Fiber optic,0,0,1,3,1,2.5,1,0,22.65
2,0,60.95,Month-to-month,DSL,1,1,0,2,5,5.0,0,0,20.316666666666666
5,0,25.05,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,25.05
15,1,88.15,Month-to-month,Fiber optic,1,0,0,2,4,6.0,1,1,29.383333333333336
1,1,20.2,Month-to-month,No,1,1,0,0,8,9.0,0,0,20.2
41,0,60.3,One year,DSL,0,0,0,3,0,0.0,0,0,15.075
43,0,63.95,Month-to-month,DSL,1,0,0,3,4,5.0,0,0,15.9875
1,0,74.3,Month-to-month,Fiber optic,1,1,0,0,8,11.5,1,1,74.3
1,0,70.6,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,70.6
26,1,90.8,Month-to-month,Fiber optic,1,0,1,2,5,9.5,1,1,30.266666666666666
22,1,79.35,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,39.675
71,0,90.55,Two year,DSL,0,0,1,6,1,1.0,0,0,12.935714285714285
7,0,19.45,Two year,No,0,0,0,0,3,3.0,0,0,19.45
28,0,64.45,Month-to-month,DSL,1,0,0,3,3,4.5,0,0,16.1125
16,0,69.65,Month-to-month,Fiber optic,1,0,0,0,6,9.5,1,1,69.65
7,0,19.5,One year,No,0,0,0,0,3,3.0,0,0,19.5
69,0,110.5,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.416666666666668
1,0,24.7,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,24.7
3,0,77.4,Month-to-month,DSL,1,1,0,4,6,7.0,0,0,15.48
21,1,96.8,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,24.2
69,0,85.4,Month-to-month,Fiber optic,1,0,0,2,3,3.0,1,0,28.46666666666667
71,0,47.6,Two year,DSL,0,0,0,4,0,0.0,0,0,9.52
69,0,19.4,Two year,No,0,0,0,0,3,3.0,0,0,19.4
48,0,103.85,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,20.77
47,1,83.35,Month-to-month,Fiber optic,1,0,0,2,3,3.0,1,0,27.78333333333333
2,1,49.4,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,49.4
45,0,108.45,Month-to-month,Fiber optic,1,0,1,5,4,5.5,1,0,18.075
51,0,81.0,Month-to-month,Fiber optic,1,0,0,1,5,5.0,1,0,40.5
22,1,79.2,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,15.84
72,0,86.65,Two year,DSL,0,0,0,6,0,0.0,0,0,12.37857142857143
37,0,92.95,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,23.2375
71,0,90.35,Two year,DSL,0,0,1,6,2,2.0,0,0,12.907142857142857
7,1,48.7,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,24.35
66,0,25.15,Two year,No,0,0,0,0,2,2.0,0,0,25.15
51,0,76.4,One year,DSL,0,0,0,4,0,0.0,0,0,15.280000000000001
30,0,19.55,One year,No,0,0,0,0,2,2.0,0,0,19.55
34,0,85.35,Month-to-month,Fiber optic,1,0,0,1,6,8.0,1,1,42.675
64,0,24.8,Two year,No,0,0,0,0,3,4.0,0,0,24.8
65,0,103.15,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.630000000000003
47,0,100.75,Month-to-month,Fiber optic,1,0,1,4,5,6.5,1,0,20.15
1,1,95.6,Month-to-month,Fiber optic,1,1,1,3,7,9.5,1,0,23.9
49,1,59.75,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,19.916666666666668
67,0,94.1,Two year,Fiber optic,0,0,1,3,1,2.5,1,0,23.525
39,0,19.35,One year,No,0,0,0,0,2,2.0,0,0,19.35
14,0,19.9,Month-to-month,No,1,0,0,0,6,6.0,0,0,19.9
43,1,108.15,Month-to-month,Fiber optic,1,0,1,5,4,7.0,1,0,18.025000000000002
56,0,101.05,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,25.2625
14,0,59.1,One year,DSL,0,0,0,2,0,0.0,0,0,19.7
1,1,71.35,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,71.35
16,0,55.85,One year,DSL,0,0,0,2,1,2.0,0,0,18.616666666666667
70,0,106.05,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,21.21
72,0,84.1,Two year,DSL,0,0,0,5,0,0.0,0,0,14.016666666666666
23,0,75.3,Month-to-month,Fiber optic,1,0,0,1,5,5.0,1,0,37.65
21,0,24.7,Month-to-month,No,1,0,0,0,6,6.0,0,0,24.7
1,1,20.15,Month-to-month,No,1,1,0,0,8,9.0,0,0,20.15
1,1,69.75,Month-to-month,Fiber optic,1,1,0,0,7,9.0,1,1,69.75
32,1,93.2,Month-to-month,Fiber optic,1,0,1,2,5,11.0,1,1,31.066666666666666
17,1,80.85,Month-to-month,Fiber optic,1,0,0,1,6,8.0,1,1,40.425
4,1,33.65,Month-to-month,DSL,1,1,0,2,6,7.0,0,0,11.216666666666667
36,0,55.8,One year,DSL,0,0,0,1,3,3.0,0,0,27.9
50,0,39.7,Two year,DSL,0,0,0,3,0,0.0,0,0,9.925
48,0,29.5,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,14.75
50,0,20.15,Two year,No,0,0,0,0,2,2.0,0,0,20.15
72,0,79.55,Two year,DSL,0,0,0,5,0,0.0,0,0,13.258333333333333
10,0,24.8,Month-to-month,No,1,0,0,0,5,5.0,0,0,24.8
18,0,19.65,Month-to-month,No,1,0,0,0,6,6.0,0,0,19.65
1,1,79.95,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,39.975
1,1,19.3,Month-to-month,No,1,1,0,0,8,8.0,0,0,19.3
9,0,94.05,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,23.5125
2,0,90.75,Month-to-month,Fiber optic,1,1,1,2,7,8.5,1,0,30.25
40,0,78.85,Month-to-month,Fiber optic,1,0,0,1,5,7.0,1,1,39.425
69,0,99.5,One year,Fiber optic,0,0,1,3,1,2.5,1,0,24.875
37,1,99.2,One year,Fiber optic,0,0,1,4,2,4.5,1,0,19.84
18,0,80.55,Month-to-month,Fiber optic,1,0,0,1,5,5.0,1,0,40.275
11,0,70.2,Month-to-month,Fiber optic,1,0,0,0,6,10.5,1,1,70.2
8,1,85.2,Month-to-month,Fiber optic,1,0,0,1,5,7.0,1,1,42.6
3,1,75.25,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,75.25
55,0,59.45,One year,DSL,0,0,0,2,0,0.0,0,0,19.816666666666666
33,0,93.35,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,23.3375
46,0,44.95,Month-to-month,DSL,1,0,0,0,5,5.0,0,0,44.95
34,0,26.1,Two year,No,0,0,0,0,2,2.0,0,0,26.1
3,0,20.2,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.2
30,0,21.25,Two year,No,0,0,0,0,3,3.0,0,0,21.25
33,0,59.4,One year,DSL,0,0,0,2,1,1.0,0,0,19.8
45,0,95.0,One year,Fiber optic,0,0,1,3,1,2.5,1,0,23.75
40,0,61.9,Month-to-month,DSL,1,0,0,3,4,5.0,0,0,15.475
71,0,118.65,Two year,Fiber optic,0,0,1,6,2,4.5,1,0,16.95
1,1,54.35,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,27.175
72,0,64.45,Two year,DSL,0,0,0,6,0,0.0,0,0,9.207142857142857
22,0,80.15,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,40.075
46,0,20.2,One year,No,0,0,0,0,2,2.0,0,0,20.2
55,0,21.0,Two year,No,0,0,0,0,3,3.0,0,0,21.0
1,0,20.45,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.45
12,0,75.85,One year,DSL,0,0,0,3,1,2.0,0,0,18.9625
31,0,80.45,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,40.225
5,1,24.95,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,24.95
67,0,75.5,Two year,DSL,0,0,0,3,1,2.0,0,0,18.875
1,0,44.45,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,44.45
40,1,42.35,One year,DSL,0,0,0,3,1,2.0,0,0,10.5875
41,0,74.55,Month-to-month,DSL,1,0,0,4,3,3.0,0,0,14.91
1,1,75.3,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,75.3
51,1,94.8,One year,Fiber optic,0,0,1,3,2,4.5,1,0,23.7
42,0,48.15,Two year,DSL,0,0,0,4,0,0.0,0,0,9.629999999999999
23,0,19.65,One year,No,0,0,0,0,3,3.0,0,0,19.65
1,1,70.55,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,70.55
1,0,20.15,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.15
56,0,106.6,Month-to-month,Fiber optic,1,0,1,4,4,5.5,1,0,21.32
15,0,91.0,Month-to-month,Fiber optic,1,0,1,2,5,7.5,1,0,30.333333333333332
12,0,25.4,Two year,No,0,0,0,0,2,2.0,0,0,25.4
54,0,69.95,Two year,DSL,0,0,0,4,0,0.0,0,0,13.99
7,0,66.85,Month-to-month,DSL,1,0,0,2,4,5.0,0,0,22.28333333333333
33,1,86.15,Month-to-month,Fiber optic,1,0,0,1,5,7.0,1,1,43.075
16,0,20.15,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.15
21,0,64.85,One year,DSL,0,0,0,3,1,1.0,0,0,16.2125
30,0,74.85,Two year,DSL,0,0,0,3,1,1.0,0,0,18.7125
3,0,50.5,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,25.25
11,0,72.9,Month-to-month,Fiber optic,1,0,0,1,6,6.0,1,0,36.45
62,0,115.05,One year,Fiber optic,0,0,1,6,1,2.5,1,0,16.435714285714287
18,0,19.0,Month-to-month,No,1,0,0,0,6,6.0,0,0,19.0
6,0,19.55,Month-to-month,No,1,1,0,0,8,8.0,0,0,19.55
46,0,101.1,One year,Fiber optic,0,0,1,3,2,4.5,1,0,25.275
21,0,84.1,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,42.05
68,0,24.15,Two year,No,0,0,0,0,2,2.0,0,0,24.15
1,0,50.1,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,50.1
25,0,74.6,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,37.3
24,0,19.75,Two year,No,0,0,0,0,3,3.0,0,0,19.75
30,1,85.0,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,42.5
2,1,80.55,Month-to-month,Fiber optic,1,1,0,1,8,10.0,1,1,40.275
51,0,106.8,One year,Fiber optic,0,0,1,4,1,2.5,1,0,21.36
57,0,84.5,Two year,DSL,0,0,0,5,1,2.0,0,0,14.083333333333334
15,0,25.05,Two year,No,0,0,0,0,2,2.0,0,0,25.05
72,0,83.7,Two year,DSL,0,0,0,6,0,0.0,0,0,11.957142857142857
2,1,75.8,Month-to-month,Fiber optic,1,1,0,1,8,9.0,1,0,37.9
28,0,96.6,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,24.15
29,1,98.5,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,24.625
70,0,101.1,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,16.849999999999998
13,0,20.2,One year,No,0,0,0,0,3,3.0,0,0,20.2
59,0,94.05,One year,Fiber optic,0,0,1,4,2,4.5,1,0,18.81
13,1,95.25,Month-to-month,Fiber optic,1,0,1,2,5,11.0,1,1,31.75
7,1,74.4,Month-to-month,Fiber optic,1,0,0,0,6,10.5,1,1,74.4
62,0,81.0,Two year,DSL,0,0,0,5,1,1.0,0,0,13.5
21,0,60.25,One year,DSL,0,0,0,3,1,2.0,0,0,15.0625
2,0,60.85,Month-to-month,DSL,1,1,0,2,6,6.0,0,0,20.283333333333335
1,0,43.95,Month-to-month,DSL,1,1,0,0,7,7.0,0,0,43.95
4,0,86.05,Month-to-month,Fiber optic,1,1,0,2,6,6.0,1,0,28.683333333333334
19,0,20.25,One year,No,0,0,0,0,2,2.0,0,0,20.25
30,1,85.15,Month-to-month,Fiber optic,1,0,0,2,4,6.0,1,1,28.383333333333336
67,0,19.4,Two year,No,0,0,0,0,2,2.0,0,0,19.4
72,0,102.65,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,20.53
53,0,19.9,Two year,No,0,0,0,0,2,2.0,0,0,19.9
5,0,19.55,One year,No,0,1,0,0,5,5.0,0,0,19.55
71,0,95.5,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,19.1
50,0,84.15,One year,DSL,0,0,0,5,0,0.0,0,0,14.025
56,0,103.2,Two year,Fiber optic,0,0,1,4,2,4.5,1,0,20.64
2,0,50.2,Month-to-month,DSL,1,1,0,1,7,7.0,0,0,25.1
2,1,88.55,Month-to-month,Fiber optic,1,1,0,2,6,8.5,1,0,29.516666666666666
24,1,54.75,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,27.375
46,0,19.95,Two year,No,0,0,0,0,2,2.0,0,0,19.95
71,0,116.25,Two year,Fiber optic,0,0,1,6,2,4.5,1,0,16.607142857142858
29,0,31.2,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,15.6
69,0,24.45,Two year,No,0,0,0,0,2,2.0,0,0,24.45
71,0,84.2,Two year,DSL,0,0,0,5,0,0.0,0,0,14.033333333333333
1,1,91.3,Month-to-month,Fiber optic,1,1,1,2,7,13.0,1,1,30.433333333333334
56,0,85.65,Two year,DSL,0,0,0,6,0,0.0,0,0,12.235714285714286
56,0,21.2,One year,No,0,0,0,0,3,4.0,0,0,21.2
1,1,79.5,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,39.75
28,0,25.55,One year,No,0,0,0,0,3,3.0,0,0,25.55
19,0,20.2,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.2
66,0,63.85,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,21.283333333333335
17,0,61.95,One year,DSL,0,0,0,2,1,2.0,0,0,20.650000000000002
52,0,25.75,Two year,No,0,0,0,0,3,3.0,0,0,25.75
19,0,58.2,One year,DSL,0,0,0,2,1,1.0,0,0,19.400000000000002
36,0,85.85,One year,DSL,0,0,0,6,0,0.0,0,0,12.264285714285714
7,1,70.1,Month-to-month,Fiber optic,1,0,0,0,6,10.5,1,1,70.1
72,0,104.9,One year,Fiber optic,0,0,1,5,1,2.5,1,0,17.483333333333334
67,1,111.3,One year,Fiber optic,0,0,1,5,2,4.5,1,0,18.55
34,0,99.85,One year,Fiber optic,0,0,1,4,2,4.5,1,0,19.97
57,1,95.25,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,23.8125
7,1,86.25,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,28.75
1,1,100.8,Month-to-month,Fiber optic,1,1,1,3,7,11.0,1,0,25.2
8,0,19.55,Month-to-month,No,1,0,0,0,5,5.0,0,0,19.55
69,0,104.0,Two year,Fiber optic,0,0,1,4,2,3.5,1,0,20.8
50,0,104.4,One year,Fiber optic,0,0,1,4,2,4.5,1,0,20.880000000000003
10,0,19.5,One year,No,0,0,0,0,3,3.0,0,0,19.5
12,0,25.25,Two year,No,0,0,0,0,2,2.0,0,0,25.25
14,1,86.3,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,28.766666666666666
70,0,49.85,Two year,DSL,0,0,0,4,0,0.0,0,0,9.97
64,0,108.95,Month-to-month,Fiber optic,1,0,1,5,4,7.0,1,0,18.158333333333335
66,0,89.9,Two year,DSL,0,0,1,6,1,1.0,0,0,12.842857142857143
71,0,82.0,Two year,DSL,0,0,0,5,0,0.0,0,0,13.666666666666666
20,0,89.95,Month-to-month,Fiber optic,1,0,1,2,5,10.0,1,1,29.983333333333334
72,0,79.35,Two year,DSL,0,0,0,5,0,0.0,0,0,13.225
71,0,64.05,Two year,DSL,0,0,0,4,0,0.0,0,0,12.809999999999999
38,0,101.15,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,25.2875
28,1,89.95,Month-to-month,Fiber optic,1,0,1,2,5,7.5,1,0,29.983333333333334
17,1,76.45,Month-to-month,Fiber optic,1,0,0,1,6,8.5,1,0,38.225
33,0,39.1,One year,DSL,0,0,0,2,1,2.0,0,0,13.033333333333333
23,0,34.6,Two year,DSL,0,0,0,2,1,1.0,0,0,11.533333333333333
58,0,19.55,One year,No,0,0,0,0,3,4.0,0,0,19.55
70,0,104.45,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,20.89
4,0,70.5,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,70.5
45,0,20.35,Two year,No,0,0,0,0,3,3.0,0,0,20.35
10,1,70.0,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,70.0
36,0,19.45,Two year,No,0,0,0,0,2,2.0,0,0,19.45
54,0,69.9,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,13.98
23,0,59.7,Two year,DSL,0,0,0,2,1,1.0,0,0,19.900000000000002
41,0,78.35,One year,DSL,0,0,0,4,0,0.0,0,0,15.669999999999998
5,0,71.45,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,71.45
27,0,45.85,One year,DSL,0,0,0,3,0,0.0,0,0,11.4625
1,0,95.85,Month-to-month,Fiber optic,1,1,1,3,7,11.5,1,1,23.9625
67,0,35.7,Two year,DSL,0,0,0,2,0,0.0,0,0,11.9
72,0,89.55,Two year,DSL,0,0,0,6,0,0.0,0,0,12.792857142857143
56,0,24.95,Two year,No,0,0,0,0,2,2.0,0,0,24.95
44,0,24.85,One year,No,0,0,0,0,3,3.0,0,0,24.85
66,0,100.8,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,25.2
34,1,64.4,One year,DSL,0,0,0,3,1,2.0,0,0,16.1
69,0,105.35,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,21.07
1,1,102.45,Month-to-month,Fiber optic,1,1,1,4,7,9.5,1,0,20.490000000000002
40,0,19.65,Two year,No,0,0,0,0,2,2.0,0,0,19.65
30,0,54.45,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,27.225
11,0,70.5,Month-to-month,DSL,1,0,0,3,4,4.0,0,0,17.625
15,0,20.1,One year,No,0,0,0,0,2,2.0,0,0,20.1
11,0,69.35,Month-to-month,DSL,1,0,0,3,4,5.0,0,0,17.3375
64,0,19.8,One year,No,0,0,0,0,2,2.0,0,0,19.8
72,0,74.4,Two year,DSL,0,0,0,5,0,0.0,0,0,12.4
72,0,93.05,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,18.61
1,0,51.2,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,25.6
15,0,65.6,One year,DSL,0,0,0,4,0,0.0,0,0,13.12
60,0,80.55,One year,DSL,0,0,0,4,0,0.0,0,0,16.11
56,0,52.7,One year,DSL,0,0,0,2,1,1.0,0,0,17.566666666666666
8,0,20.85,Two year,No,0,0,0,0,3,3.0,0,0,20.85
3,1,80.1,Month-to-month,Fiber optic,1,1,0,2,5,5.0,1,0,26.7
49,0,52.15,Month-to-month,DSL,1,0,0,0,5,5.0,0,0,52.15
2,1,80.2,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,40.1
6,1,98.15,Month-to-month,Fiber optic,1,1,1,5,6,7.5,1,0,16.358333333333334
70,0,114.95,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.42142857142857
12,1,112.95,Month-to-month,Fiber optic,1,0,1,5,5,7.5,1,0,18.825
52,0,104.45,One year,Fiber optic,0,0,1,5,1,2.5,1,0,17.408333333333335
72,0,113.65,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.235714285714288
40,0,20.6,Two year,No,0,0,0,0,2,2.0,0,0,20.6
1,1,70.9,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,70.9
3,1,86.85,Month-to-month,Fiber optic,1,1,0,2,6,8.5,1,0,28.95
40,0,91.55,Month-to-month,Fiber optic,1,0,1,2,5,11.0,1,1,30.516666666666666
1,0,49.85,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,24.925
30,0,19.8,One year,No,0,0,0,0,2,2.0,0,0,19.8
23,1,99.85,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,19.97
1,1,74.5,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,74.5
44,0,104.15,Month-to-month,Fiber optic,1,0,1,4,5,8.0,1,0,20.830000000000002
65,1,109.15,Month-to-month,Fiber optic,1,0,1,5,5,7.5,1,0,18.191666666666666
7,0,48.2,Month-to-month,DSL,1,0,0,1,6,8.5,0,0,24.1
72,0,25.1,Two year,No,0,0,0,0,2,2.0,0,0,25.1
8,0,100.15,Month-to-month,Fiber optic,1,0,1,3,4,9.0,1,1,25.0375
16,1,65.2,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,21.733333333333334
66,1,99.5,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,24.875
1,1,71.55,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,71.55
3,0,55.9,Month-to-month,DSL,1,1,0,2,6,6.0,0,0,18.633333333333333
53,1,93.9,Month-to-month,Fiber optic,1,0,1,3,5,6.5,1,0,23.475
8,0,64.4,Month-to-month,DSL,1,0,0,3,3,4.5,0,0,16.1
69,1,108.4,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.066666666666666
5,0,85.3,Month-to-month,Fiber optic,1,1,0,2,6,7.0,1,0,28.433333333333334
72,0,107.45,Two year,Fiber optic,0,0,1,5,2,3.5,1,0,17.908333333333335
13,1,48.75,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,12.1875
4,1,85.65,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,42.825
54,0,91.3,Two year,DSL,0,0,1,6,1,1.0,0,0,13.042857142857143
72,0,85.95,Two year,DSL,0,0,0,5,0,0.0,0,0,14.325000000000001
12,1,106.7,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,21.34
1,1,25.15,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,25.15
1,0,45.2,Month-to-month,DSL,1,1,0,0,8,9.5,0,0,45.2
54,1,110.35,One year,Fiber optic,0,0,1,5,2,3.5,1,0,18.391666666666666
69,0,79.2,Two year,Fiber optic,0,0,0,1,2,2.0,1,0,39.6
48,0,55.5,Two year,DSL,0,0,0,2,0,0.0,0,0,18.5
48,1,103.25,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.65
8,0,90.25,Month-to-month,Fiber optic,1,0,1,2,5,9.5,1,1,30.083333333333332
71,0,91.25,Two year,DSL,0,0,1,6,2,3.0,0,0,13.035714285714286
2,1,47.8,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,23.9
67,0,100.9,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.18
34,0,97.7,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,24.425
3,0,69.85,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.85
9,0,65.6,One year,DSL,0,0,0,3,1,2.0,0,0,16.4
71,0,104.65,One year,Fiber optic,0,0,1,5,1,2.5,1,0,17.441666666666666
57,0,90.45,Two year,Fiber optic,0,0,1,2,1,4.5,1,1,30.150000000000002
72,0,63.7,Two year,DSL,0,0,0,6,0,0.0,0,0,9.1
48,0,104.5,Month-to-month,Fiber optic,1,0,1,5,5,9.0,1,0,17.416666666666668
18,0,20.1,One year,No,0,0,0,0,3,3.0,0,0,20.1
43,0,104.3,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.86
72,0,93.25,Two year,DSL,0,0,1,6,1,1.0,0,0,13.321428571428571
35,0,73.45,One year,DSL,0,0,0,3,0,0.0,0,0,18.3625
4,0,20.7,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.7
49,0,25.25,Two year,No,0,0,0,0,3,3.0,0,0,25.25
71,0,100.5,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,20.1
11,0,90.6,Month-to-month,Fiber optic,1,0,1,2,5,8.5,1,1,30.2
63,0,89.4,Two year,DSL,0,0,0,6,0,0.0,0,0,12.771428571428572
65,0,95.45,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,23.8625
49,0,20.45,Two year,No,0,0,0,0,2,2.0,0,0,20.45
29,1,98.6,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,24.65
15,1,83.05,Month-to-month,Fiber optic,1,0,0,2,4,6.5,1,0,27.683333333333334
4,0,19.95,Month-to-month,No,1,1,0,0,8,9.0,0,0,19.95
72,0,109.15,One year,Fiber optic,0,0,1,5,1,2.5,1,0,18.191666666666666
26,0,85.7,Month-to-month,Fiber optic,1,0,0,2,3,4.5,1,0,28.566666666666666
35,0,102.05,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,25.5125
57,0,94.7,One year,Fiber optic,0,0,1,3,2,3.5,1,0,23.675
28,0,64.4,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,21.46666666666667
25,0,26.8,One year,No,0,0,0,0,3,4.0,0,0,26.8
47,0,66.05,One year,DSL,0,0,0,3,0,0.0,0,0,16.5125
57,0,65.2,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,16.3
16,0,85.05,Month-to-month,Fiber optic,1,0,0,1,5,8.5,1,1,42.525
5,0,55.8,Month-to-month,DSL,1,1,0,2,6,7.0,0,0,18.599999999999998
17,1,70.4,Month-to-month,Fiber optic,1,0,0,0,5,7.0,1,1,70.4
56,1,104.75,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.95
72,0,19.95,Two year,No,0,0,0,0,2,2.0,0,0,19.95
21,1,94.25,Month-to-month,Fiber optic,1,0,1,2,5,11.0,1,1,31.416666666666668
48,0,45.0,One year,DSL,0,0,0,3,0,0.0,0,0,11.25
68,0,114.9,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.414285714285715
30,0,106.4,Month-to-month,Fiber optic,1,0,1,4,4,5.5,1,0,21.28
3,0,46.1,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,46.1
14,0,39.7,Two year,DSL,0,0,0,3,1,1.0,0,0,9.925
4,0,20.05,Month-to-month,No,1,1,0,0,7,7.0,0,0,20.05
71,0,95.75,Two year,Fiber optic,0,0,1,3,1,2.5,1,0,23.9375
8,0,24.4,One year,No,0,0,0,0,3,3.0,0,0,24.4
61,0,33.6,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,11.200000000000001
72,0,90.45,Two year,Fiber optic,0,0,1,3,1,2.5,1,0,22.6125
5,0,84.0,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,42.0
49,0,67.4,Two year,DSL,0,0,0,4,0,0.0,0,0,13.48
